customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,segment
114406759,867,1,41.27,4,3,2,432,Potential Loyalists
114408044,867,1,26.61,4,3,1,431,Potential Loyalists
114435672,866,1,21.93,4,3,1,431,Potential Loyalists
114472502,866,3,77.65,4,5,4,454,Loyal Customers
114478183,866,1,48.29,4,3,3,433,Potential Loyalists
114479399,866,1,41.27,4,3,2,432,Potential Loyalists
114480716,866,1,41.27,4,3,2,432,Potential Loyalists
114488076,865,1,41.27,4,3,2,432,Potential Loyalists
114504605,795,3,1300.85,4,5,5,455,Loyal Customers
114515698,843,2,555.96,4,5,5,455,Loyal Customers
114522969,865,2,825.48,4,5,5,455,Loyal Customers
114525685,649,3,186.49,4,5,5,455,Loyal Customers
114527883,865,1,30.94,4,3,1,431,Potential Loyalists
114532650,589,3,220.7,5,5,5,555,Champions
114533621,865,2,73.2,4,5,4,454,Loyal Customers
114538642,865,1,41.27,4,3,2,432,Potential Loyalists
114542380,865,1,87.99,4,3,4,434,Potential Loyalists
114550546,864,1,100.74,4,3,4,434,Potential Loyalists
114568731,822,2,125.16,4,5,5,455,Loyal Customers
114574177,864,1,41.27,4,3,2,432,Potential Loyalists
114585888,470,6,225.13,5,5,5,555,Champions
114591444,864,1,72.9,4,3,4,434,Potential Loyalists
114594675,864,1,64.39,4,3,3,433,Potential Loyalists
114612689,863,1,36.6,4,3,2,432,Potential Loyalists
114612977,863,1,31.09,4,3,1,431,Potential Loyalists
114613997,863,1,87.99,4,3,4,434,Potential Loyalists
114620872,863,1,87.99,4,3,4,434,Potential Loyalists
114622833,863,1,87.99,4,3,4,434,Potential Loyalists
114647739,862,1,41.27,4,3,2,432,Potential Loyalists
114654477,862,1,41.27,4,3,2,432,Potential Loyalists
114679571,862,1,41.27,4,3,2,432,Potential Loyalists
114695316,861,1,31.09,4,3,1,431,Potential Loyalists
114711650,861,1,72.9,4,3,4,434,Potential Loyalists
114713661,861,1,87.99,4,3,4,434,Potential Loyalists
114718137,861,1,72.9,4,3,4,434,Potential Loyalists
114718335,861,1,50.34,4,3,3,433,Potential Loyalists
114723890,861,1,37.61,4,3,2,432,Potential Loyalists
114737610,861,2,41.07,4,5,2,452,Loyal Customers
114748645,742,2,180.98,4,5,5,455,Loyal Customers
114749657,861,1,397.0,4,3,5,435,Potential Loyalists
114756178,153,3,140.03,5,5,5,555,Champions
114762257,860,1,36.6,4,3,2,432,Potential Loyalists
114775205,860,1,41.27,4,3,2,432,Potential Loyalists
114782312,860,1,100.74,4,3,4,434,Potential Loyalists
114788756,860,1,87.99,4,3,4,434,Potential Loyalists
114791874,860,1,72.9,4,3,4,434,Potential Loyalists
114804704,860,1,41.27,4,3,2,432,Potential Loyalists
114807364,860,1,41.6,4,3,2,432,Potential Loyalists
114807526,860,1,30.94,4,3,1,431,Potential Loyalists
114818470,860,2,51.25,4,5,3,453,Loyal Customers
114822161,859,1,46.23,4,3,3,433,Potential Loyalists
114842790,859,1,41.27,4,3,2,432,Potential Loyalists
114862393,859,1,41.27,4,3,2,432,Potential Loyalists
114866146,859,1,72.9,4,3,4,434,Potential Loyalists
114867383,859,3,311.85,4,5,5,455,Loyal Customers
114877007,859,1,36.6,4,3,2,432,Potential Loyalists
114892201,858,1,72.9,4,3,4,434,Potential Loyalists
114892678,858,1,91.65,4,3,4,434,Potential Loyalists
114900136,858,1,36.6,4,3,2,432,Potential Loyalists
114914059,858,2,82.54,4,5,4,454,Loyal Customers
114942385,857,1,16.93,4,3,1,431,Potential Loyalists
114945961,857,1,41.27,4,3,2,432,Potential Loyalists
114946493,857,1,23.18,4,3,1,431,Potential Loyalists
114947571,857,1,72.9,4,3,4,434,Potential Loyalists
114966381,857,1,132.48,4,3,5,435,Potential Loyalists
114966501,857,2,1151.04,4,5,5,455,Loyal Customers
114977711,857,1,287.67,4,3,5,435,Potential Loyalists
114980096,857,1,149.13,4,3,5,435,Potential Loyalists
114980286,857,1,16.93,4,3,1,431,Potential Loyalists
114981799,857,1,24.9,4,3,1,431,Potential Loyalists
114995369,856,1,50.34,4,3,3,433,Potential Loyalists
115001693,856,1,36.6,4,3,2,432,Potential Loyalists
115002345,856,1,41.27,4,3,2,432,Potential Loyalists
115012002,856,1,43.5,4,3,2,432,Potential Loyalists
115012748,856,1,87.99,4,3,4,434,Potential Loyalists
115025196,750,2,226.8,4,5,5,455,Loyal Customers
115033525,856,1,16.93,4,3,1,431,Potential Loyalists
115034496,856,1,41.27,4,3,2,432,Potential Loyalists
115035970,856,1,41.27,4,3,2,432,Potential Loyalists
115036045,856,1,41.27,4,3,2,432,Potential Loyalists
115037024,856,1,41.27,4,3,2,432,Potential Loyalists
115043094,815,2,89.80000000000001,4,5,4,454,Loyal Customers
115068646,855,1,36.6,4,3,2,432,Potential Loyalists
115077282,855,2,60.74,4,5,3,453,Loyal Customers
115078760,855,1,72.9,4,3,4,434,Potential Loyalists
115091548,855,1,100.74,4,3,4,434,Potential Loyalists
115096810,855,1,46.23,4,3,3,433,Potential Loyalists
115100465,855,1,100.74,4,3,4,434,Potential Loyalists
115100545,855,1,41.27,4,3,2,432,Potential Loyalists
115101586,855,1,38.2,4,3,2,432,Potential Loyalists
115114351,854,2,175.98,4,5,5,455,Loyal Customers
115117504,854,1,87.99,4,3,4,434,Potential Loyalists
115122641,854,1,52.54,4,3,3,433,Potential Loyalists
115126393,854,1,36.6,4,3,2,432,Potential Loyalists
115137226,854,1,41.27,4,3,2,432,Potential Loyalists
115141692,854,2,51.76,4,5,3,453,Loyal Customers
115151935,408,2,138.21,5,5,5,555,Champions
115169752,840,2,95.28,4,5,4,454,Loyal Customers
115180764,853,1,72.9,4,3,4,434,Potential Loyalists
115182539,853,1,48.29,4,3,3,433,Potential Loyalists
115196794,853,1,50.34,4,3,3,433,Potential Loyalists
115198846,853,1,46.23,4,3,3,433,Potential Loyalists
115205546,853,1,41.27,4,3,2,432,Potential Loyalists
115213864,512,2,88.51,5,5,4,554,Champions
115218171,853,1,46.23,4,3,3,433,Potential Loyalists
115220339,718,2,114.17000000000002,4,5,5,455,Loyal Customers
115223024,853,1,87.99,4,3,4,434,Potential Loyalists
115229672,852,1,41.27,4,3,2,432,Potential Loyalists
115247311,852,1,109.2,4,3,4,434,Potential Loyalists
115259558,852,1,41.27,4,3,2,432,Potential Loyalists
115267082,852,1,87.99,4,3,4,434,Potential Loyalists
115279391,852,1,346.0,4,3,5,435,Potential Loyalists
115280808,852,1,30.94,4,3,1,431,Potential Loyalists
115280959,427,3,177.66,5,5,5,555,Champions
115282155,852,1,100.74,4,3,4,434,Potential Loyalists
115282644,852,1,30.94,4,3,1,431,Potential Loyalists
115283832,852,1,87.99,4,3,4,434,Potential Loyalists
115286409,852,1,41.27,4,3,2,432,Potential Loyalists
115291283,852,1,55.9,4,3,3,433,Potential Loyalists
115291856,852,1,54.44,4,3,3,433,Potential Loyalists
115301077,851,1,41.27,4,3,2,432,Potential Loyalists
115332161,851,1,30.94,4,3,1,431,Potential Loyalists
115334178,851,1,287.67,4,3,5,435,Potential Loyalists
115352436,851,1,92.99,4,3,4,434,Potential Loyalists
115380955,778,2,185.98,4,5,5,455,Loyal Customers
115396996,850,1,92.99,4,3,4,434,Potential Loyalists
115398799,820,4,129.64000000000001,4,5,5,455,Loyal Customers
115408341,850,1,46.23,4,3,3,433,Potential Loyalists
115411132,850,2,46.58,4,5,3,453,Loyal Customers
115434942,423,5,551.63,5,5,5,555,Champions
115447044,849,2,132.19,4,5,5,455,Loyal Customers
115458832,849,1,142.48,4,3,5,435,Potential Loyalists
115463229,849,1,92.99,4,3,4,434,Potential Loyalists
115464199,849,2,79.99,4,5,4,454,Loyal Customers
115468800,849,1,53.84,4,3,3,433,Potential Loyalists
115469166,847,2,96.9,4,5,4,454,Loyal Customers
115469370,849,1,41.27,4,3,2,432,Potential Loyalists
115470472,849,1,132.48,4,3,5,435,Potential Loyalists
115473480,849,1,41.27,4,3,2,432,Potential Loyalists
115473972,705,2,185.98,4,5,5,455,Loyal Customers
115502166,848,1,32.48,4,3,2,432,Potential Loyalists
115516429,848,1,50.34,4,3,3,433,Potential Loyalists
115529791,848,1,41.27,4,3,2,432,Potential Loyalists
115542135,499,3,111.20000000000002,5,5,5,555,Champions
115566144,847,1,92.99,4,3,4,434,Potential Loyalists
115578403,847,1,55.3,4,3,3,433,Potential Loyalists
115582766,847,1,92.99,4,3,4,434,Potential Loyalists
115583083,847,1,72.9,4,3,4,434,Potential Loyalists
115621140,846,1,30.94,4,3,1,431,Potential Loyalists
115638448,846,1,30.94,4,3,1,431,Potential Loyalists
115639302,846,1,46.23,4,3,3,433,Potential Loyalists
115644199,846,2,33.16,4,5,2,452,Loyal Customers
115649024,846,1,16.93,4,3,1,431,Potential Loyalists
115651031,846,1,55.9,4,3,3,433,Potential Loyalists
115652233,846,1,72.9,4,3,4,434,Potential Loyalists
115666299,846,1,41.27,4,3,2,432,Potential Loyalists
115674673,846,1,92.99,4,3,4,434,Potential Loyalists
115677491,846,1,41.27,4,3,2,432,Potential Loyalists
115690354,845,1,72.9,4,3,4,434,Potential Loyalists
115726148,334,3,187.32999999999998,5,5,5,555,Champions
115752744,509,2,213.69,5,5,5,555,Champions
115757999,844,1,41.27,4,3,2,432,Potential Loyalists
115772250,844,2,123.34,4,5,5,455,Loyal Customers
115773074,844,1,41.27,4,3,2,432,Potential Loyalists
115774540,844,1,30.94,4,3,1,431,Potential Loyalists
115775219,841,2,1671.56,4,5,5,455,Loyal Customers
115786104,844,3,262.32,4,5,5,455,Loyal Customers
115803793,844,1,72.9,4,3,4,434,Potential Loyalists
115822691,843,1,26.61,4,3,1,431,Potential Loyalists
115829011,843,1,31.09,4,3,1,431,Potential Loyalists
115838299,843,1,16.93,4,3,1,431,Potential Loyalists
115845935,843,1,132.48,4,3,5,435,Potential Loyalists
115846488,843,1,41.27,4,3,2,432,Potential Loyalists
115857512,843,1,366.0,4,3,5,435,Potential Loyalists
115863344,843,1,35.9,4,3,2,432,Potential Loyalists
115867675,843,1,65.3,4,3,4,434,Potential Loyalists
115871829,843,1,41.27,4,3,2,432,Potential Loyalists
115872997,843,1,100.74,4,3,4,434,Potential Loyalists
115878358,843,1,41.27,4,3,2,432,Potential Loyalists
115889876,842,1,75.85,4,3,4,434,Potential Loyalists
115891606,842,1,41.27,4,3,2,432,Potential Loyalists
115916014,842,2,56.06,4,5,3,453,Loyal Customers
115928974,842,1,160.08,4,3,5,435,Potential Loyalists
115929713,842,1,411.48,4,3,5,435,Potential Loyalists
115931404,842,1,52.95,4,3,3,433,Potential Loyalists
115935328,842,1,30.94,4,3,1,431,Potential Loyalists
115964580,841,1,41.27,4,3,2,432,Potential Loyalists
115966078,841,1,41.27,4,3,2,432,Potential Loyalists
115971054,841,1,132.48,4,3,5,435,Potential Loyalists
115987984,841,1,75.85,4,3,4,434,Potential Loyalists
115990882,841,1,72.9,4,3,4,434,Potential Loyalists
115994115,841,1,92.99,4,3,4,434,Potential Loyalists
116001364,841,1,110.46,4,3,5,435,Potential Loyalists
116002198,827,2,789.79,4,5,5,455,Loyal Customers
116003649,841,1,41.27,4,3,2,432,Potential Loyalists
116008611,840,1,50.34,4,3,3,433,Potential Loyalists
116009874,840,1,100.74,4,3,4,434,Potential Loyalists
116016775,342,2,135.68,5,5,5,555,Champions
116018480,840,1,41.27,4,3,2,432,Potential Loyalists
116023608,840,1,36.6,4,3,2,432,Potential Loyalists
116025524,840,1,36.6,4,3,2,432,Potential Loyalists
116038569,840,1,92.99,4,3,4,434,Potential Loyalists
116049289,840,3,61.22,4,5,3,453,Loyal Customers
116054626,840,1,41.27,4,3,2,432,Potential Loyalists
116057499,840,1,52.95,4,3,3,433,Potential Loyalists
116058749,840,1,52.95,4,3,3,433,Potential Loyalists
116059296,840,1,72.9,4,3,4,434,Potential Loyalists
116059653,794,2,111.45,4,5,5,455,Loyal Customers
116061895,840,1,75.85,4,3,4,434,Potential Loyalists
116063102,840,2,65.41,4,5,4,454,Loyal Customers
116079990,839,1,54.44,4,3,3,433,Potential Loyalists
116084510,733,2,68.93,4,5,4,454,Loyal Customers
116085110,839,1,92.99,4,3,4,434,Potential Loyalists
116090156,744,3,84.19999999999999,4,5,4,454,Loyal Customers
116105456,839,1,92.99,4,3,4,434,Potential Loyalists
116110677,839,1,72.9,4,3,4,434,Potential Loyalists
116124411,839,1,23.18,4,3,1,431,Potential Loyalists
116126122,839,1,41.27,4,3,2,432,Potential Loyalists
116133196,839,1,41.27,4,3,2,432,Potential Loyalists
116138846,838,1,36.6,4,3,2,432,Potential Loyalists
116144977,838,1,35.9,4,3,2,432,Potential Loyalists
116159631,838,1,31.09,4,3,1,431,Potential Loyalists
116164635,838,1,26.61,4,3,1,431,Potential Loyalists
116173260,838,1,26.61,4,3,1,431,Potential Loyalists
116189067,838,1,132.48,4,3,5,435,Potential Loyalists
116193491,838,1,109.2,4,3,4,434,Potential Loyalists
116207152,838,1,41.27,4,3,2,432,Potential Loyalists
116228225,837,1,100.74,4,3,4,434,Potential Loyalists
116230709,837,1,72.9,4,3,4,434,Potential Loyalists
116242723,837,1,53.84,4,3,3,433,Potential Loyalists
116248352,837,1,41.27,4,3,2,432,Potential Loyalists
116249712,657,2,229.56,4,5,5,455,Loyal Customers
116272853,837,1,16.93,4,3,1,431,Potential Loyalists
116280654,836,1,92.99,4,3,4,434,Potential Loyalists
116285899,836,1,55.3,4,3,3,433,Potential Loyalists
116289003,836,1,100.74,4,3,4,434,Potential Loyalists
116289629,836,1,41.27,4,3,2,432,Potential Loyalists
116291930,836,1,92.99,4,3,4,434,Potential Loyalists
116317996,836,1,72.9,4,3,4,434,Potential Loyalists
116341397,835,1,104.66,4,3,4,434,Potential Loyalists
116359905,835,1,41.27,4,3,2,432,Potential Loyalists
116364607,835,1,129.93,4,3,5,435,Potential Loyalists
116381620,834,1,100.74,4,3,4,434,Potential Loyalists
116382487,834,1,36.6,4,3,2,432,Potential Loyalists
116384225,834,1,41.27,4,3,2,432,Potential Loyalists
116386734,834,1,75.85,4,3,4,434,Potential Loyalists
116387843,834,1,46.23,4,3,3,433,Potential Loyalists
116390377,834,1,36.6,4,3,2,432,Potential Loyalists
116397112,834,1,92.99,4,3,4,434,Potential Loyalists
116398612,834,1,100.74,4,3,4,434,Potential Loyalists
116405443,628,4,303.29,4,5,5,455,Loyal Customers
116412123,834,1,41.27,4,3,2,432,Potential Loyalists
116412372,834,1,41.27,4,3,2,432,Potential Loyalists
116412404,834,1,92.99,4,3,4,434,Potential Loyalists
116413431,834,1,16.93,4,3,1,431,Potential Loyalists
116414570,834,1,53.84,4,3,3,433,Potential Loyalists
116417278,807,3,116.6,4,5,5,455,Loyal Customers
116420049,834,1,41.27,4,3,2,432,Potential Loyalists
116427341,834,1,41.27,4,3,2,432,Potential Loyalists
116430402,833,1,41.27,4,3,2,432,Potential Loyalists
116430519,833,1,188.0,4,3,5,435,Potential Loyalists
116436163,833,1,41.27,4,3,2,432,Potential Loyalists
116445398,833,1,50.34,4,3,3,433,Potential Loyalists
116460493,833,1,41.27,4,3,2,432,Potential Loyalists
116473790,833,1,8983.4,4,3,5,435,Potential Loyalists
116474721,833,1,41.27,4,3,2,432,Potential Loyalists
116482435,833,1,41.27,4,3,2,432,Potential Loyalists
116488845,832,1,41.27,4,3,2,432,Potential Loyalists
116489984,832,1,50.34,4,3,3,433,Potential Loyalists
116491974,832,1,33.17,4,3,2,432,Potential Loyalists
116518654,832,1,64.39,4,3,3,433,Potential Loyalists
116520958,832,1,35.9,4,3,2,432,Potential Loyalists
116533330,832,1,39.99,4,3,2,432,Potential Loyalists
116535191,776,3,89.91999999999999,4,5,4,454,Loyal Customers
116535769,832,1,72.9,4,3,4,434,Potential Loyalists
116547852,285,2,159.4,5,5,5,555,Champions
116549936,831,4,190.94,4,5,5,455,Loyal Customers
116557178,831,1,92.99,4,3,4,434,Potential Loyalists
116562474,831,1,31.09,4,3,1,431,Potential Loyalists
116562835,831,1,41.27,4,3,2,432,Potential Loyalists
116590716,544,2,88.51,5,5,4,554,Champions
116591784,820,2,79.21000000000001,4,5,4,454,Loyal Customers
116603225,830,1,36.6,4,3,2,432,Potential Loyalists
116603845,830,1,41.27,4,3,2,432,Potential Loyalists
116609010,830,1,46.23,4,3,3,433,Potential Loyalists
116612899,830,1,16.93,4,3,1,431,Potential Loyalists
116613962,830,1,110.69999999999999,4,3,5,435,Potential Loyalists
116627469,830,1,92.99,4,3,4,434,Potential Loyalists
116635196,830,1,92.99,4,3,4,434,Potential Loyalists
116636706,830,1,53.84,4,3,3,433,Potential Loyalists
116643087,830,1,41.27,4,3,2,432,Potential Loyalists
116647066,228,3,544.0,5,5,5,555,Champions
116668719,829,1,21.95,4,3,1,431,Potential Loyalists
116670535,829,1,366.0,4,3,5,435,Potential Loyalists
116675482,829,1,163.0,4,3,5,435,Potential Loyalists
116694685,829,1,41.27,4,3,2,432,Potential Loyalists
116695621,829,1,92.99,4,3,4,434,Potential Loyalists
116708782,828,1,41.27,4,3,2,432,Potential Loyalists
116710205,828,1,62.68,4,3,3,433,Potential Loyalists
116713597,828,1,50.34,4,3,3,433,Potential Loyalists
116714520,828,1,36.6,4,3,2,432,Potential Loyalists
116736971,828,1,36.6,4,3,2,432,Potential Loyalists
116737661,828,1,92.99,4,3,4,434,Potential Loyalists
116739091,618,4,245.95000000000002,5,5,5,555,Champions
116743021,828,1,53.84,4,3,3,433,Potential Loyalists
116744713,827,1,50.34,4,3,3,433,Potential Loyalists
116752551,827,1,92.99,4,3,4,434,Potential Loyalists
116761294,570,2,88.89,5,5,4,554,Champions
116764520,827,1,41.27,4,3,2,432,Potential Loyalists
116770675,572,2,86.51,5,5,4,554,Champions
116782169,827,1,29.99,4,3,1,431,Potential Loyalists
116790804,827,1,31.09,4,3,1,431,Potential Loyalists
116790814,827,1,52.95,4,3,3,433,Potential Loyalists
116810573,826,2,82.54,4,5,4,454,Loyal Customers
116823791,826,1,36.6,4,3,2,432,Potential Loyalists
116845413,826,1,41.27,4,3,2,432,Potential Loyalists
116864085,621,3,273.62,4,5,5,455,Loyal Customers
116878231,825,1,41.27,4,3,2,432,Potential Loyalists
116881619,825,1,124.93,4,3,5,435,Potential Loyalists
116888057,825,1,72.9,4,3,4,434,Potential Loyalists
116891148,825,1,72.9,4,3,4,434,Potential Loyalists
116893055,825,1,41.27,4,3,2,432,Potential Loyalists
116893422,825,1,41.27,4,3,2,432,Potential Loyalists
116907639,824,1,72.9,4,3,4,434,Potential Loyalists
116914197,824,1,132.48,4,3,5,435,Potential Loyalists
116918296,824,1,41.27,4,3,2,432,Potential Loyalists
116942336,824,1,55.3,4,3,3,433,Potential Loyalists
116943565,824,1,22.62,4,3,1,431,Potential Loyalists
116952035,824,1,43.16,4,3,2,432,Potential Loyalists
116965542,823,1,46.23,4,3,3,433,Potential Loyalists
116965928,823,1,36.6,4,3,2,432,Potential Loyalists
116977160,823,1,36.6,4,3,2,432,Potential Loyalists
116981286,823,1,41.27,4,3,2,432,Potential Loyalists
116982697,823,1,41.27,4,3,2,432,Potential Loyalists
116986433,823,1,36.6,4,3,2,432,Potential Loyalists
116989381,823,1,138.0,4,3,5,435,Potential Loyalists
116990840,823,1,36.6,4,3,2,432,Potential Loyalists
117006101,624,2,153.29000000000002,4,5,5,455,Loyal Customers
117010888,822,1,41.27,4,3,2,432,Potential Loyalists
117016088,822,1,50.34,4,3,3,433,Potential Loyalists
117017546,822,1,61.55,4,3,3,433,Potential Loyalists
117020739,822,1,124.93,4,3,5,435,Potential Loyalists
117024463,822,1,50.34,4,3,3,433,Potential Loyalists
117034152,822,1,72.9,4,3,4,434,Potential Loyalists
117037239,822,1,41.27,4,3,2,432,Potential Loyalists
117055990,822,1,41.27,4,3,2,432,Potential Loyalists
117057217,822,1,36.6,4,3,2,432,Potential Loyalists
117059685,822,1,41.27,4,3,2,432,Potential Loyalists
117060117,628,3,97.89,4,5,4,454,Loyal Customers
117062910,822,1,37.94,4,3,2,432,Potential Loyalists
117064883,822,1,75.87,4,3,4,434,Potential Loyalists
117068442,821,1,50.34,4,3,3,433,Potential Loyalists
117075995,821,1,1009.44,4,3,5,435,Potential Loyalists
117076662,821,1,41.27,4,3,2,432,Potential Loyalists
117079703,821,1,31.09,4,3,1,431,Potential Loyalists
117099072,256,2,57.84,5,5,3,553,Champions
117101756,821,1,41.27,4,3,2,432,Potential Loyalists
117104113,215,3,176.59,5,5,5,555,Champions
117108609,821,1,72.9,4,3,4,434,Potential Loyalists
117108962,821,1,31.09,4,3,1,431,Potential Loyalists
117114399,821,1,41.27,4,3,2,432,Potential Loyalists
117116829,821,1,41.27,4,3,2,432,Potential Loyalists
117118369,820,1,30.94,4,3,1,431,Potential Loyalists
117120583,820,1,41.27,4,3,2,432,Potential Loyalists
117125889,820,1,165.82,4,3,5,435,Potential Loyalists
117131049,820,1,30.94,4,3,1,431,Potential Loyalists
117143196,820,1,72.9,4,3,4,434,Potential Loyalists
117146472,820,1,37.94,4,3,2,432,Potential Loyalists
117157368,724,3,588.05,4,5,5,455,Loyal Customers
117165026,820,1,41.27,4,3,2,432,Potential Loyalists
117169478,820,1,16.93,4,3,1,431,Potential Loyalists
117169691,820,1,107.38,4,3,4,434,Potential Loyalists
117175948,820,1,36.6,4,3,2,432,Potential Loyalists
117176059,820,1,41.27,4,3,2,432,Potential Loyalists
117176754,820,2,70.19,4,5,4,454,Loyal Customers
117180179,170,6,506.90000000000003,5,5,5,555,Champions
117188626,819,1,36.6,4,3,2,432,Potential Loyalists
117188765,819,1,41.27,4,3,2,432,Potential Loyalists
117192870,819,1,30.94,4,3,1,431,Potential Loyalists
117196958,819,1,41.27,4,3,2,432,Potential Loyalists
117199105,819,1,50.34,4,3,3,433,Potential Loyalists
117204351,819,1,41.27,4,3,2,432,Potential Loyalists
117205215,819,1,21.95,4,3,1,431,Potential Loyalists
117214029,819,1,41.27,4,3,2,432,Potential Loyalists
117214659,819,1,38.2,4,3,2,432,Potential Loyalists
117215083,819,1,41.27,4,3,2,432,Potential Loyalists
117231617,665,4,181.53,4,5,5,455,Loyal Customers
117233556,819,1,72.9,4,3,4,434,Potential Loyalists
117233743,819,1,41.27,4,3,2,432,Potential Loyalists
117237527,819,1,159.1,4,3,5,435,Potential Loyalists
117241227,819,1,41.27,4,3,2,432,Potential Loyalists
117251610,818,1,92.99,4,3,4,434,Potential Loyalists
117272148,818,1,41.27,4,3,2,432,Potential Loyalists
117278611,818,1,41.27,4,3,2,432,Potential Loyalists
117281066,807,2,61.88,4,5,3,453,Loyal Customers
117291518,818,1,41.27,4,3,2,432,Potential Loyalists
117295867,577,4,161.25,5,5,5,555,Champions
117309583,817,1,41.27,4,3,2,432,Potential Loyalists
117323490,817,1,30.94,4,3,1,431,Potential Loyalists
117325353,817,1,41.27,4,3,2,432,Potential Loyalists
117325728,817,1,92.99,4,3,4,434,Potential Loyalists
117336587,817,1,72.9,4,3,4,434,Potential Loyalists
117339616,359,4,301.69,5,5,5,555,Champions
117340975,817,1,41.6,4,3,2,432,Potential Loyalists
117350089,817,1,43.16,4,3,2,432,Potential Loyalists
117353174,817,2,65.41,4,5,4,454,Loyal Customers
117359324,817,1,41.27,4,3,2,432,Potential Loyalists
117362442,817,1,72.9,4,3,4,434,Potential Loyalists
117364005,817,1,92.99,4,3,4,434,Potential Loyalists
117394190,816,1,50.34,4,3,3,433,Potential Loyalists
117411967,816,2,42.82,4,5,2,452,Loyal Customers
117414358,816,1,92.99,4,3,4,434,Potential Loyalists
117415327,275,2,89.21000000000001,5,5,4,554,Champions
117417221,463,2,88.51,5,5,4,554,Champions
117426594,796,2,255.99,4,5,5,455,Loyal Customers
117434036,815,1,92.99,4,3,4,434,Potential Loyalists
117439347,815,2,82.54,4,5,4,454,Loyal Customers
117446855,815,1,41.6,4,3,2,432,Potential Loyalists
117454155,691,3,175.55,4,5,5,455,Loyal Customers
117465466,814,1,52.95,4,3,3,433,Potential Loyalists
117466166,814,2,46.58,4,5,3,453,Loyal Customers
117485395,789,2,133.51999999999998,4,5,5,455,Loyal Customers
117486376,814,1,72.9,4,3,4,434,Potential Loyalists
117504987,814,1,41.27,4,3,2,432,Potential Loyalists
117508451,813,1,92.99,4,3,4,434,Potential Loyalists
117508738,813,1,41.27,4,3,2,432,Potential Loyalists
117510765,813,1,72.9,4,3,4,434,Potential Loyalists
117510803,813,1,92.99,4,3,4,434,Potential Loyalists
117512688,813,1,41.27,4,3,2,432,Potential Loyalists
117512940,813,1,92.99,4,3,4,434,Potential Loyalists
117516729,813,1,41.27,4,3,2,432,Potential Loyalists
117518690,813,1,250.14,4,3,5,435,Potential Loyalists
117528269,813,1,92.99,4,3,4,434,Potential Loyalists
117542782,813,1,41.27,4,3,2,432,Potential Loyalists
117550786,813,1,92.99,4,3,4,434,Potential Loyalists
117553108,813,1,36.6,4,3,2,432,Potential Loyalists
117554352,813,1,21.41,4,3,1,431,Potential Loyalists
117557898,812,1,41.27,4,3,2,432,Potential Loyalists
117558086,812,3,206.55,4,5,5,455,Loyal Customers
117564578,812,1,41.27,4,3,2,432,Potential Loyalists
117583515,728,2,100.33000000000001,4,5,4,454,Loyal Customers
117599676,812,1,36.6,4,3,2,432,Potential Loyalists
117601871,812,1,50.34,4,3,3,433,Potential Loyalists
117622373,811,1,46.23,4,3,3,433,Potential Loyalists
117630279,811,1,366.0,4,3,5,435,Potential Loyalists
117636358,811,1,41.27,4,3,2,432,Potential Loyalists
117641836,811,1,30.94,4,3,1,431,Potential Loyalists
117644919,811,1,55.9,4,3,3,433,Potential Loyalists
117650148,811,1,72.9,4,3,4,434,Potential Loyalists
117650958,811,1,92.99,4,3,4,434,Potential Loyalists
117673989,811,1,149.13,4,3,5,435,Potential Loyalists
117678154,811,1,41.27,4,3,2,432,Potential Loyalists
117678626,811,1,41.27,4,3,2,432,Potential Loyalists
117679772,810,1,41.27,4,3,2,432,Potential Loyalists
117682397,810,1,50.34,4,3,3,433,Potential Loyalists
117688583,810,1,55.3,4,3,3,433,Potential Loyalists
117692642,810,1,72.9,4,3,4,434,Potential Loyalists
117697140,810,1,75.87,4,3,4,434,Potential Loyalists
117709981,810,1,75.85,4,3,4,434,Potential Loyalists
117715882,810,1,41.27,4,3,2,432,Potential Loyalists
117738927,809,3,105.02,4,5,4,454,Loyal Customers
117749473,809,1,36.6,4,3,2,432,Potential Loyalists
117751258,809,1,41.27,4,3,2,432,Potential Loyalists
117754685,809,1,149.13,4,3,5,435,Potential Loyalists
117756134,809,1,41.27,4,3,2,432,Potential Loyalists
117765907,809,1,41.27,4,3,2,432,Potential Loyalists
117769111,809,2,70.92,4,5,4,454,Loyal Customers
117775369,809,1,41.27,4,3,2,432,Potential Loyalists
117803947,808,1,55.9,4,3,3,433,Potential Loyalists
117807596,791,2,409.34,4,5,5,455,Loyal Customers
117832537,808,1,50.34,4,3,3,433,Potential Loyalists
117837479,808,1,50.34,4,3,3,433,Potential Loyalists
117839383,807,1,41.27,4,3,2,432,Potential Loyalists
117839846,807,1,52.95,4,3,3,433,Potential Loyalists
117840778,807,1,41.27,4,3,2,432,Potential Loyalists
117855352,807,1,50.34,4,3,3,433,Potential Loyalists
117857352,215,2,145.35,5,5,5,555,Champions
117857955,807,1,132.48,4,3,5,435,Potential Loyalists
117875609,807,1,41.27,4,3,2,432,Potential Loyalists
117876782,807,1,78.84,4,3,4,434,Potential Loyalists
117876983,668,3,102.12,4,5,4,454,Loyal Customers
117877557,807,1,41.27,4,3,2,432,Potential Loyalists
117879109,807,4,112.36,4,5,5,455,Loyal Customers
117880344,807,1,36.6,4,3,2,432,Potential Loyalists
117884392,807,1,72.9,4,3,4,434,Potential Loyalists
